,country,state,lat,lon
1609,Egypt,Luxor,25.702096,32.647186
1610,"Tanzania, United Republic of",Katavi,-6.3015493,30.9278274
1611,Turkey,Nevşehir,,
1612,Nicaragua,Matagalpa,12.9636338,-85.5006651
1613,Somalia,Banaadir,2.0812612,45.4607164
1614,India,Muharraq,26.2465946,50.6164127
1615,Egypt,Matruh,29.9387816,26.4894728
1616,Japan,Yamagata,38.2553393,140.3400205
1617,"Iran, Islamic Republic of",Sistan and Baluchestan,28.1292481,60.8236848
1618,United Kingdom,Onchan,54.1749257,-4.4554497
1619,Egypt,Monufia,30.4370098,30.746685163855833
1620,Colombia,Magdalena,10.5808075,-74.0685669
1621,Burkina Faso,Hauts-Bassins,11.389027500000001,-4.041364986476256
1622,United States,Funafuti,-8.5199633,179.1982548
1623,"Korea, Republic of",Gyeongsangnam-do,35.2382,128.6925
1624,Australia,St. Mary,45.8332243,0.388517
1625,United States,Johnston Atoll,16.752446149999997,-169.51070155661202
1626,"Iran, Islamic Republic of",Lorestan Province,33.5372643,48.2435197
1627,Croatia,Krapinsko-Zagorska,46.0760988,15.9062305
1628,Algeria,Medea,35.975204500000004,3.012350405608216
1629,Chile,Antofagasta,-23.6463741,-70.3980033
1630,Egypt,Tlemcen,34.881789,-1.316699
1631,Jordan,Madaba,-9.86521915,35.43216338633224
1632,Norway,Sogn og Fjordane,61.2071553,6.5981695
1633,France,Hamgyŏng-namdo,,
1634,Comoros,Grande Comore,-11.652670350000001,43.33078712107961
1635,Japan,Kagoshima,31.5841689,130.543387
1636,Algeria,Béjaïa,63.0742119,21.7205
1637,China,Al Anbar,32.7889443,41.6093983
1638,Romania,Maradi,13.501206,7.102534
1639,Myanmar,Mandalay,21.9812746,96.082375
1640,Afghanistan,Nangarhar,34.220389,70.3800314
1641,Ghana,Volta,7.1439019,0.1747254
1642,"Venezuela, Bolivarian Republic of",Yaracuy,10.333333,-68.75
1643,Honduras,Bay Islands,10.695556,119.301389
1644,Algeria,Laghouat,33.750440499999996,2.6431093610595155
1645,United Kingdom,Saint Michael,13.1182985,-59.60157828479271
1646,Isle of Man,Castletown,58.5933418,-3.3853597
1647,Slovakia,Oruro,-18.666667,-67.666667
1648,Serbia,Pec,46.0765883,18.2280397
1649,Turkey,Aydın,25.2711021,51.4109595
1650,Nepal,Sudurpashchim Pradesh,29.3073674,80.91030956538445
1651,Thailand,Lampang,18.6799728,99.7332501
1652,Cambodia,Stung Treng,13.852468,106.0889848986395
1653,"Korea, Republic of",Gyeongsangbuk-do,36.5754,128.5058
1654,Zimbabwe,Bulawayo,-20.1560599,28.5887063
1655,Turkey,Kırklareli,,
1656,Malta,Is-Swieqi,35.9236256,14.469548
1657,Japan,Tottori,35.3555075,133.8678525
1658,Afghanistan,Kunduz,36.7175566,68.8672916
1659,Turkey,Tokat,40.38658275,36.65637853989776
1660,Dominican Republic,María Trinidad Sánchez,,
1661,China,Inner Mongolia,43.2443242,114.3251664
1662,Puerto Rico,Isabela,17.0,122.0
1663,Spain,Far North,10.6377186,14.2738156
1664,France,Barahona,18.1714805,-71.20953
1665,Belgium,Kukës,-5.7837111,144.331722
1666,Montenegro,Bijelo Polje,43.0341595,19.7473559
1667,Ethiopia,Tigray,13.881273,39.127495
1668,United States,Ta‘izz,13.4115414,43.5570871
1669,Slovenia,Beltinci,46.6046999,16.2383649
1670,United Kingdom,Clarendon,34.9359346,-100.8905829
1671,France,Southern Kordofan,,
1672,Turkey,Edirne,41.6759327,26.5587225
1673,Thailand,Chiang Rai,19.7589517,99.6734592
1674,"Iran, Islamic Republic of",Semnan,35.3843145,54.6209302
1675,United States,Hovd,48.0552065,91.26731219782693
1676,Kazakhstan,East Kazakhstan,48.6130209,81.7489928
1677,Iraq,Duhok,37.042257,43.0953954
1678,Dominican Republic,Valverde,19.5820464,-71.0461119
1679,United Kingdom,Ascension,-7.94110725,-14.363118886394432
1680,Slovenia,Ajdovščina,,
1681,United States,Logar,34.0653595,69.160172
1682,United States,Herat,34.3508273,62.2164003
1683,Japan,Aomori,40.886943,140.590121
1684,Bulgaria,Vratsa,43.398819,23.715723218470906
1685,Armenia,Shirak,40.918594,43.8403536
1686,Eritrea,Taraba,8.0141334,10.7376336
1687,Montenegro,Berane,42.846826,19.8740451
1688,Philippines,National Capital,53.8101018,-1.7566522
1689,Ecuador,Esmeraldas,-19.7613111,-44.3145945
1690,Lithuania,Alytus,54.3961344,24.0459268
1691,Nigeria,Niger,17.7356214,9.3238432
1692,Indonesia,North Sulawesi,0.6555692,124.090151
1693,Slovenia,Piran-Pirano,45.5289394,13.5675658
1694,"Tanzania, United Republic of",Kilimanjaro,-3.0764084,37.3539987
1695,United States,Southern Highlands,-6.4471522,143.6006612
1696,Philippines,Estado La Guaira,9.1793168,-71.1599922
1697,Guatemala,Jutiapa,14.14768595,-89.88725080941776
1698,Puerto Rico,Santa Isabel,-23.3194222,-46.2271903
1699,,Erongo,-22.0278147,15.389358
1700,"Venezuela, Bolivarian Republic of",Grenadines,12.5973427,-61.43348525578055
1701,United States,Belait,4.4430295,114.4879905727937
1702,Myanmar,Tanintharyi,13.0143442,98.7441719
1703,Egypt,Asyut,27.1832822,31.1853836
1704,Kenya,Coast Province,52.2324226,20.9848945
1705,Turkey,Erzurum,39.9063215,41.2727638
1706,"Bolivia, Plurinational State of",Potosí,-1.6227759,13.6038229
1707,Nigeria,Imo,5.5859456,7.0669651
1708,Brazil,Turkana,3.52559005,36.074506156741236
1709,Switzerland,Jura,46.783362499999996,5.783285726354901
1710,Russian Federation,Buryatiya Republic,52.7182426,109.492143
1711,Hungary,Zala,46.6713343,16.8894692
1712,French Polynesia,Leeward Islands,17.65,-63.235
1713,Mexico,Karnali Pradesh,29.308073,82.47212089212425
1714,Croatia,Sisačko-Moslavačka,,
1715,Ireland,Anzoátegui,,
1716,Montenegro,Kotor,42.4248515,18.7710437
1717,United States,Humacao,18.1491849,-65.8250136
1718,Turkey,Yalova,40.59270745,29.077136065391837
1719,United States,Tristan da Cunha,-38.9031888,-11.175001
1720,United States,West Papua,-1.3842356,132.902528
1721,Viet Nam,Culebra,18.3030519,-65.3000989
1722,United States,Ramsey,45.0165728,-93.0949501
1723,France,Port Erin,54.086017,-4.7568003
1724,Kenya,Marsabit,2.85795825,37.715489185900395
1725,Saudi Arabia,Jazan Region,17.333333,42.666667
1726,Cabo Verde,Praia,14.9162811,-23.5095095
1727,Viet Nam,Phú Thọ,18.7101912,99.041803
1728,Paraguay,Ñeembucú,,
1729,Slovenia,Šoštanj,,
1730,Colombia,Chocó,14.0302613,-60.9782218
1731,Malta,Tal-Pietà,32.8045762,35.1365089
1732,Burundi,Bujumbura Mairie,-3.3493959,29.3631843
1733,Spain,Al Jawf Region,29.7673818,39.5629883
1734,Egypt,Aswan,24.091071,32.897306
1735,Luxembourg,Clervaux,50.0547912,6.0275511
1736,Mauritius,Rivière du Rempart,,
1737,Kuwait,Al Aḩmadī,15.909965,43.501176
1738,Hungary,Somogy,46.439656,17.6212956
1739,Hungary,Jász-Nagykun-Szolnok,,
1740,"Congo, The Democratic Republic of the",Nord Kivu,-0.5558097,28.789783736540805
1741,Romania,Vrancea,45.78870885,26.883802968755305
1742,Morocco,Souss-Massa-Drâa,,
1743,Algeria,Mostaganem,36.0026915,0.3686866818796205
1744,Saudi Arabia,Al Bahah Region,20.2372671,41.4615479
1745,Kenya,Kisumu,-0.1029109,34.7541761
1746,"Tanzania, United Republic of",Morogoro,-7.0536105,38.0796597056401
1747,Switzerland,Uttaradit,17.625163,100.4029452
1748,Egypt,Beheira,30.7915206,30.346548847969675
1749,Nigeria,Ekiti,7.736891,5.2738326
1750,Niger,Niamey,13.524834,2.109823
1751,Iraq,Basra,30.4952371,47.8090981
1752,Cuba,Santiago de Cuba,20.0214637,-75.8294928
1753,Burkina Faso,Centre-Est,11.734933000000002,-0.2921055677472593
1754,El Salvador,Sonsonate,13.722415250000001,-89.72295808761227
1755,Australia,Riau Islands,-0.1547846,104.5803745
1756,United States,St. Thomas,49.4972,3.82019
1757,Finland,Debub,14.9099667,38.8150692
1758,Uzbekistan,Andijon,40.7833471,72.3506746
1759,Bosnia and Herzegovina,Brčko,25.065405,121.6110867
1760,Slovenia,Logatec,45.9178067,14.2233802
1761,United States,Saint Joseph,49.5344534,-1.529802
1762,United States,Saint George,12.0535331,-61.751805
1763,North Macedonia,Veles,41.718869,21.7705695
1764,United Kingdom,Kwun Tong,22.312937,114.22561
1765,Kenya,Kisii,-0.73894255,34.75398551201732
1766,Tunisia,Qābis,47.5746224,13.7543846
1767,Brazil,Hagatna,13.4727446,144.75201822544284
1768,Cambodia,Takeo,10.93539205,104.78988300047047
1769,United States,Ammochostos,35.1245436,33.9325419
1770,United States,Sinoe,5.01111,-9.03889
1771,Viet Nam,Bắc Ninh,41.18665005,122.03800783142378
1772,Montenegro,Opština Nikšić,,
1773,Guatemala,Sacatepéquez,,
1774,Philippines,Ilocos,17.2046698,120.4703870788443
1775,Viet Nam,Ninh Bình,18.6910746,105.6659448
1776,Austria,Yuen Long,22.4445211,114.0259924
1777,Nigeria,Abia,5.4540953,7.5153071
1778,United Kingdom,Pomeroon-Supenaam,7.2049548,-58.82956406274447
1779,Zimbabwe,Manicaland,-19.0188422,32.368889
1780,United States,Chüy,42.10271755,14.415935252272542
1781,United Kingdom,Āfar,37.0537571,-7.931936616991477
1782,Finland,Parwan,34.9797014,68.9146703
1783,Algeria,Ghardaia,32.485855,3.677104
1784,Colombia,Tolima,3.7500086,-75.2500086
1785,Kenya,Kakamega,0.4957104,34.801548861634615
1786,Viet Nam,Nghệ An,19.3738868,104.9233469
1787,India,Arunachal Pradesh,28.0937702,94.5921326
1788,Spain,Ceuta,35.89442195,-5.355817352394269
1789,United States,North Sinai,30.50428025,33.59100602395213
1790,"Congo, The Democratic Republic of the",Haut-Katanga,-11.6047402,27.4131897
1791,India,Tripura,23.7750823,91.7025091
1792,Uganda,Western Region,-0.6547242,30.6720957
1793,Nigeria,Delta,33.3926893,-95.6749486
1794,Luxembourg,Grevenmacher,49.679313,6.4430979
1795,Iraq,Kirkuk,35.4703415,44.395723
1796,Russian Federation,Kabardino-Balkariya Republic,43.45729,43.43583641097248
1797,Faroe Islands,Streymoy,62.123638799999995,-7.015874297370919
1798,Nigeria,Jigawa,12.3252362,9.5103296
1799,Viet Nam,Hưng Yên,,
1800,France,Benue,7.3505747,8.7772877
1801,United States,Palmyra Atoll,5.882204,-162.0748745
1802,"Tanzania, United Republic of",Kigoma,-4.5126571,30.0050533
1803,"Korea, Republic of",Chungcheongnam-do,36.6593,126.6729
1804,Dominican Republic,Santo Domingo,18.4801972,-69.942111
1805,Turkey,Adıyaman,22.9298373,57.7670846
1806,Uzbekistan,Toshkent,41.3123363,69.2787079
1807,"Tanzania, United Republic of",Tanga,-19.9160819,-175.202642
1808,United States,El Bayadh,32.570302999999996,1.1259581442818078
1809,Tunisia,Bin ‘Arūs,-34.8920606,138.5728742
1810,Italy,Sangha-Mbaéré,,
1811,Macao,Yau Tsim Mong,22.3073175,114.1654807776656
1812,Libya,Al Wāḩāt,43.2286502,27.9394373
1813,Viet Nam,Hà Tĩnh,52.2428824,4.8215092
1814,Ecuador,Santa Elena,-15.96545515,-5.702575637953244
1815,France,Shan,35.646192049999996,109.56107370545054
1816,Lao People's Democratic Republic,Vientiane,17.9640988,102.6133707
1817,Poland,Vardak,34.3191345,68.3360426
1818,Viet Nam,Đồng Nai,29.6715686,91.0559046
1819,Turkey,Şanlıurfa,36.8542531,43.0364767
1820,Kenya,Kwale,-4.1836067,39.105094975232994
1821,United States,Presidente Hayes,-23.7242273,-58.97597319180011
1822,"Venezuela, Bolivarian Republic of",Ombella-M'Poko,5.0726761,18.1717789
1823,Philippines,Autonomous Region in Muslim Mindanao,5.8506231,120.0284034624274
1824,Viet Nam,Cao Bằng,10.3708931,107.06195033367348
1825,United States,Căuşeni,,
1826,Japan,Shimane,35.7819102,139.79728592061247
1827,Mozambique,Zambézia,50.4589561,4.8723252
1828,United States,Castries,43.6779101,3.9868904
1829,India,Cuanza Norte,-9.0296752,15.0926324
1830,Algeria,Boumerdes,36.7358032,3.6163045700585252
1831,"Tanzania, United Republic of",Mbeya,-8.974014350000001,33.391583435412215
1832,Tunisia,Banzart,31.2622871,32.2920443
1833,France,West New Britain,-5.8891465,149.699546
1834,Serbia,Haskovo,41.763101000000006,25.92562551247896
1835,United States,Badghis,35.0,63.75
1836,Mongolia,Darhan Uul,49.3767291,106.2901384
1837,France,Franche-Comté,,
1838,Romania,Ilfov,44.5017074,26.244907651159284
1839,Guatemala,Sololá,-0.9056139,130.8595519
1840,United Kingdom,Ibb,14.1419291,44.1389849
1841,Brazil,Milne Bay,-10.0226491,151.5800288
1842,United States,Trat,12.2593544,102.4268871
1843,Malta,Is-Siġġiewi,,
1844,Ethiopia,Dire Dawa,9.62741605,41.876658878095235
1845,United States,Saint Paul’s Bay,35.9480742,14.3973929
1846,France,Sal,16.720455649999998,-22.938676127026316
1847,Italy,Phra Nakhon Si Ayutthaya,14.3189468,100.5111681
1848,"Virgin Islands, U.S.",Saint John Island,52.60339435,1.734696731424191
1849,Morocco,Laâyoune-Sakia El Hamra,,
1850,United States,Kagera,-1.5825315,31.4798031
1851,Malta,Ta’ Xbiex,35.8991087,14.4948986
1852,Russian Federation,Baikonur,45.6321977,63.3209201
1853,United States,Brakna,17.2475638,-13.4037714
1854,Kazakhstan,Aqtöbe,,
1855,Norway,Troms,69.86993469999999,21.827278548625912
1856,United States,Yauco,18.0352547,-66.8487055
1857,Thailand,Lamphun,18.2661422,98.96749
1858,Algeria,Aïn Defla,,
1859,Bulgaria,Pazardzhik,42.1487425,24.153175862220515
1860,Austria,Lori,41.007271,44.4900113
1861,Mongolia,East Aimak,,
1862,Kenya,Narok,-1.2779365500000002,35.47742284932569
1863,Viet Nam,Hà Nam,40.000867,113.2115816186494
1864,Sudan,Al Jazīrah,,
1865,Thailand,Rayong,12.7943716,101.3705344
1866,Thailand,Yasothon,16.0282186,104.2748479
1867,Mexico,Durango,24.833333,-104.833333
1868,United States,Guaynabo,18.3581491,-66.1116969
1869,Slovenia,Vipava,45.8466286,13.961222
1870,Papua New Guinea,Morobe,-7.0,147.0
1871,Germany,Hamgyŏng-bukto,,
1872,Bulgaria,Lovech,43.0444495,24.491024865164775
1873,Egypt,Minya,28.2125404,30.912374098545786
1874,Côte d'Ivoire,Gôh-Djiboua,,
1875,Slovenia,Medvode,46.1402285,14.4130728
1876,Jordan,Jerash,32.278245299999995,35.889781286549265
1877,United States,Nord-Ouest,-26.1347819,25.6546729
1878,Guatemala,Yoro,15.2994474,-87.29169807731974
1879,Kenya,Bungoma,0.78292445,34.71916810731902
1880,Bulgaria,Pleven,43.409022,24.6180123
1881,United States,Imārat Umm al Qaywayn,,
1882,Nicaragua,Madriz,13.510956,-86.3423061
1883,Liechtenstein,Balzers,47.0671067,9.5002584
1884,Algeria,Relizane,35.836318500000004,0.9118537366540664
1885,Myanmar,Lac,47.2613203,18.020314
1886,Nigeria,Ondo,7.0209686,5.0567477
1887,Guam,Tamuning,13.4937451,144.7773816703125
1888,Morocco,Faiyum,29.340736999999997,30.620104467964623
1889,Italy,Holguín,,
1890,Japan,Tochigi,36.3818177,139.733591
1891,Cambodia,Banteay Meanchey,13.80405175,103.07939100303338
1892,,M'Sila,35.1300205,4.200310671358427
1893,Eritrea,Maekel,15.333333,38.916667
1894,Algeria,Chlef,36.203419999999994,1.2680696005416272
1895,United States,Dhi Qar,31.2857941,46.3068347
1896,Viet Nam,Bình Thuận,,
1897,United States,TT.ETO,-15.7916931,-47.8934639
1898,Mauritius,Sanaa,15.3538569,44.2058841
1899,Nigeria,Sokoto,13.0611195,5.3152203
1900,Tunisia,Al Mahdīyah,,
1901,Côte d'Ivoire,Montagnes,6.9418251,-7.6541621
1902,United Kingdom,Akwa Ibom,4.9880607,7.795178277855076
1903,Guatemala,Huehuetenango,15.6634185,-91.5839796
1904,Albania,Gjirokastër,,
1905,Uruguay,Lavalleja,-33.9971964,-54.9992242
1906,Spain,Nālūt,5.771244899999999,6.837032883673622
1907,Slovenia,Sežana,-3.2723303,-39.2665895
1908,France,Roi Et,15.7486448,103.7013017
1909,Indonesia,Bengkulu,-3.5186763,102.5359834
1910,"Venezuela, Bolivarian Republic of",Trujillo,39.4605657,-5.8816626
1911,Latvia,Krāslavas novads,,
1912,France,Crozet,46.29076755,5.996256348653061
1913,North Macedonia,Kavadarci,41.4332802,22.0122593
1914,China,Qinghai,35.40709525,95.95211573241954
1915,Saudi Arabia,As-Suwayda,32.7093878,36.5687496
1916,United States,Karachayevo-Cherkesiya Republic,,
1917,Oman,Al Buraimi,24.1614948,56.14641019717474
1918,United States,Northern Islands,16.711471500000002,145.7841155918221
1919,Hungary,Bekes County,54.6856412,25.2980804
1920,Uzbekistan,Qashqadaryo,39.0855415,66.6876957
1921,Latvia,Rače-Fram,,
1922,Zimbabwe,Matabeleland North,-18.9283715,27.4992231
1923,Malaysia,Ḩajjah,32.3615245,35.1955864
1924,United States,El Oro,-3.5311093,-79.8333234
1925,"Venezuela, Bolivarian Republic of",Fakaofo,-9.3743046,-171.2645365
1926,Japan,Iwate,39.9724169,141.2124422
1927,"Venezuela, Bolivarian Republic of",Barinas,8.166667,-69.833333
1928,Morocco,Marrakech-Tensift-Al Haouz,,
1929,Ethiopia,Somali,8.3676771,49.083416
1930,Turkey,Kars,40.4558435,42.9979531
1931,Algeria,Mascara,35.397838500000006,0.24301949927219488
1932,Italy,Kunar,34.95,71.133333
1933,Spain,Rennell and Bellona,-12.1134266,160.3170523328619
1934,United States,Caquetá,46.2070926,5.7421291
1935,Tunisia,Tataouine,31.7317009,9.770219749624271
1936,United States,Añasco,65.6887532,-18.0976992
1937,San Marino,Serravalle,43.9699026,12.4802946
1938,Turkey,Yozgat,39.8221974,34.8080972
1939,Gabon,Estuaire,0.2725691,9.941395947166143
1940,United States,Las Piedras,-34.7274904,-56.2164982
1941,Mozambique,Tete,-15.5205193,32.7682742
1942,United States,Latakia,35.5200185,35.7781044
1943,Switzerland,Cà Mau,44.4302573,0.6549638
1944,Luxembourg,Vianden,49.9336976,6.2066715
1945,Myanmar,Ayeyarwady,16.8340079,95.1804705
1946,Spain,Melilla,35.2918698,-2.9409026
1947,Slovenia,Metlika,45.6501029,15.3174483
1948,"Iran, Islamic Republic of",Ilam Province,33.1545696,46.7576343
1949,"Moldova, Republic of",Nisporeni,47.0748582,28.1778018
1950,Cuba,Ciego de Ávila,21.826172,-78.6934725
1951,United States,Savannah,32.0809263,-81.0911768
1952,Croatia,Vukovar-Sirmium,,
1953,Guatemala,Alta Verapaz,15.5,-90.333333
1954,Nicaragua,Chinandega,12.8890816,-86.9577726
1955,Viet Nam,Bình Dương,52.3473206,4.6872261
1956,"Venezuela, Bolivarian Republic of",Miranda,10.25,-66.416667
1957,Malta,In-Nadur,36.0389956,14.2934514
1958,Slovenia,Ig,45.9592409,14.5276014
1959,Malta,Qormi,35.877464,14.4739598
1960,France,Korçë,49.5770159,5.2380876
1961,France,Jundūbah,33.0043995,72.9683723
1962,Japan,Yamanashi,35.6928452,138.6871263
1963,Hungary,L-Imġarr,,
1964,Yemen,Muhafazat Hadramaout,16.7323022,48.6084967
1965,Turkey,Siirt,37.9273232,41.9422042
1966,Thailand,Phetchabun,16.418027,101.1556825
1967,Turkey,Amasya,40.6503248,35.8329148
1968,Colombia,Huila,2.4738993,-75.5900113
1969,United States,South Andros,23.8985,-77.45654039583333
1970,Latvia,Sigulda,57.1540561,24.8567141
1971,Italy,Rumonge,-3.87550755,29.470620714130433
1972,Thailand,Phayao,19.341673,100.1854539
1973,United States,Đắk Lắk,18.2119464,-78.13361372423672
1974,Slovenia,Sevnica,46.0057621,15.3150833
1975,Turkey,Düzce,49.0435685,2.072382560109289
1976,Romania,Mehedinţi,42.3653289,20.543936
1977,Tunisia,Sīdī Bū Zayd,14.362875,44.097639
1978,India,Salinas,36.6744117,-121.6550372
1979,Paraguay,Caaguazú,,
1980,Slovenia,Miren-Kostanjevica,45.85981415,13.649854020454544
1981,Japan,Toyama,36.6957569,137.2136215
1982,Turkey,Çorum,34.0821048,-79.5681141
1983,Montenegro,Cetinje,42.389633,18.9246085
1984,United States,Kangwŏn-do,,
1985,Slovenia,Kostel,45.5081362,14.9104871
1986,South Africa,Bas-Uele,2.8034129,24.714735
1987,Australia,Dhofar,18.2356054,54.266734945996774
1988,Belgium,Meneng,-0.54522765,166.93977684283234
1989,India,Otjozondjupa,-19.9424962,18.395886
1990,Slovenia,Podvelka,46.5889858,15.3280675
1991,Malta,Il-Ħamrun,,
1992,United States,San Martín,,
1993,France,Qusar,41.449868249999994,48.28889275084296
1994,"Korea, Republic of",Sejong-si,37.56892834999999,126.98920744668928
1995,Sudan,Northern State,19.0,30.0
1996,"Tanzania, United Republic of",Manyara,-4.70170335,37.1445389775681
1997,United States,Vaitupu,-7.4769458,178.6807836433052
1998,Faroe Islands,Norðoyar,,
1999,Turkey,San Sebastián,19.0546086,-100.0107273
2000,Spain,San Marcos,29.8826436,-97.9405828
2001,Uzbekistan,Navoiy,40.1034582,65.3734221
2002,Latvia,Ķekava,30.14855,78.33957
2003,Bulgaria,Vidin,43.8012835,22.679487436277284
2004,Peru,Apurímac,,
2005,Croatia,Dol pri Ljubljani,46.0883398,14.6415113
2006,United States,Daraa,32.6224342,36.1109696
2007,Myanmar,Bago,18.327818200000003,95.64238092814989
2008,France,North Maluku,0.6301215,127.9720219
2009,Kenya,Nyeri,-0.4192962,36.9517005
2010,Lebanon,Béqaa,34.3408227,36.4800435
2011,Iceland,East,12.2527495,0.8736106
2012,Egypt,Judea and Samaria Area,32.38219985,35.30678105913729
2013,Malta,Iż-Żejtun,,
2014,Portugal,Portalegre,39.207609700000006,-7.7214964428011115
2015,India,Kalmykiya Republic,,
2016,Algeria,Guelma,36.3491635,7.409498952760461
2017,Viet Nam,Thanh Hóa,40.75577165,-74.00673255644466
2018,Nigeria,Adamawa,9.5129772,12.3881887
2019,Algeria,Tissemsilt,35.785897500000004,1.8340956752427218
2020,Albania,Gjakova,42.3798793,20.4316226
2021,Mauritius,Black River,44.012571,-75.793991
2022,Finland,North-Eastern,1.0551081,40.2142534
2023,Mexico,Petén,7.482079,80.3598348
2024,Guatemala,Izabal,15.7379098,-88.5888038
2025,Canada,Tasman,-41.30222105,172.89453190955697
2026,Slovenia,Pesnica,46.61815925,15.706079770398166
2027,Algeria,Aïn Témouchent,,
2028,Viet Nam,Tiền Giang,30.267206899999998,120.17581608267187
2029,Guatemala,Chiquimula,14.6891037,-89.3959868807435
2030,United States,Sé,47.802827300000004,13.057954916198952
2031,North Macedonia,Kichevo,41.5089037,20.9585155
2032,Bulgaria,Targovishte,43.251196,26.5727944
2033,Turkey,Erzincan,39.7467552,39.49103
2034,Turkey,Aksaray,38.4326291,33.8976963
2035,United States,Murang'A,-0.83091505,37.004861249618145
2036,United Arab Emirates,Fujairah,25.1244604,56.3355085
2037,United States,Juncos,18.2280547,-65.9212251
2038,Brazil,Almaty Oblysy,45.2351691,77.2741871
2039,El Salvador,Chalatenango,14.0413868,-88.9394082
2040,Nigeria,Yobe,12.1233242,11.5065937
2041,Kenya,Rift Valley,50.538602100000006,8.543610614351664
2042,Viet Nam,Quảng Ngãi Province,23.8183564,115.74833472951121
2043,"Virgin Islands, U.S.",Saint Thomas,49.4972,3.82019
2044,Japan,Kagawa,35.3562043,139.3999184
2045,"Bolivia, Plurinational State of",El Beni,23.1532702,-81.8768515
2046,"Tanzania, United Republic of",Mara,41.2889762,-1.5180596
2047,United States,Sancti Spíritus,,
2048,Thailand,Si Sa Ket,15.116794,104.332348
2049,Viet Nam,Bến Tre,57.7084626,11.9707892
2050,Jordan,Karak,31.12570355,35.824704005065236
2051,United States,Prizren,42.2130151,20.7363339
2052,Saudi Arabia,Najran Region,18.0,45.666667
2053,Slovenia,Kranjska Gora,46.485132,13.7843957
2054,Turkey,Bayburt,40.2023027,40.2121599
2055,Slovenia,Sentjur,46.2168375,15.3937905
2056,Morocco,Nenets,68.27557185,57.16863749918604
2057,France,Lagunes,5.8451583,-4.2931136
2058,United States,Tana River,-1.53651195,39.55083745466502
2059,Saudi Arabia,Ha'il Region,27.5208716,41.6985992
2060,Senegal,Matam,15.0028849,-13.9240088
2061,United States,Lakes,6.7526715500000005,30.09484286968568
2062,Azerbaijan,Quba,41.18808935,48.37214515941481
2063,Thailand,Ranong,10.0469546,98.6870133
2064,United States,Saint Helena,-15.9694573,-5.7129442
2065,United States,Centre-Ouest,11.9067933,-2.3044800659164646
2066,Greenland,Qeqqata,66.5,-48.0
2067,Iraq,Tahoua,16.1576745,5.328265237903225
2068,Canada,Rakhine,19.5212991,94.0072428
2069,United Kingdom,Baghlan,35.75,69.0
2070,Afghanistan,Farah,32.607111,62.671011
2071,Malta,Birżebbuġa,,
2072,Iraq,Halabja Governorate,35.24910255,45.99540933241858
2073,Spain,San Andres y Providencia,12.8086902,-81.4908431
2074,United States,Kafr el-Sheikh,31.1089385,30.9426981
2075,Angola,Namibe,-15.2669341,12.7064561
2076,Colombia,La Guajira,11.4354118,-72.9002161
2077,Libya,Mişrātah,,
2078,Brazil,Coclé,51.0204246,4.1124879
2079,Iraq,Karbalāʼ,21.9378707,78.82699
2080,Andorra,La Massana,42.5442014,1.5163754
2081,Cuba,Las Tunas,21.08870445,-76.81216477200348
2082,Turkey,Osmaniye,37.0733588,36.2507673
2083,United States,Akita,39.6898802,140.342608
2084,Spain,Boaco,12.4768825,-85.4673457
2085,Peru,Huanuco,-9.5,-75.833333
2086,Georgia,Imereti,42.18755995,42.952155407513104
2087,Malta,Il-Fgura,35.8728325,14.520799
2088,Angola,Cabinda,-5.056395,12.3211749
2089,Thailand,Phrae,18.2930601,100.0886757
2090,Madagascar,Dojran,41.2115442,22.746410347325295
2091,Ethiopia,Harari,9.3118397,42.1284445
2092,United States,Saint Georgeʼs,12.0535331,-61.751805
2093,Mali,Bujumbura Rural,-3.4759817,29.4535702
2094,Hong Kong,Corozal,9.2045175,-75.27619980073368
2095,"Tanzania, United Republic of",Tabora,-5.1913822,32.5080629
2096,Azerbaijan,Gǝncǝ,49.1454303,4.168758919261999
2097,India,Quiché,18.3018909,-77.5182138
2098,Libya,Surt,31.2059625,16.5836206
2099,Azerbaijan,Xaçmaz,37.94646335,58.440956386811955
2100,Albania,Berat,40.7049677,19.954381043129516
2101,Romania,Vaslui,46.4977648,27.803085484685425
2102,"Iran, Islamic Republic of",Osh,40.5361899,72.8033618
2103,United States,Pedernales,17.9584646,-71.5325569
2104,France,Nimba,7.6225882,-8.4080587
2105,Malaysia,Zanzibar Central/South,-6.09994425,39.32094431715264
2106,Turkey,Gümüşhane,38.92821,-77.182486
2107,United States,Cuscatlán,,
2108,Saudi Arabia,Tamanrasset,24.3753438,4.3208436
2109,Sao Tome and Principe,São Tomé Island,53.54335945,-129.6056971302661
2110,Nigeria,Ebonyi,6.1996918,8.0348906
2111,Slovenia,Črnomelj,,
2112,Malta,Ħaż-Żabbar,25.29609645,55.380720433885074
2113,Slovenia,Lendava-Lendva,46.5639399,16.4525201
2114,United States,Lékoumou,7.4084256,16.0471071
2115,United States,Guárico,50.9367475,6.9411623
2116,Nicaragua,Carazo,41.9678708,-3.3547428
2117,Tajikistan,Republican Subordination,38.9723675,70.0883715
2118,Chile,Putumayo,0.5000086,-76.0000086
2119,Ethiopia,SNNPR,6.4536525,36.6605637
2120,Morocco,Gharb-Chrarda-Beni Hssen,,
2121,Latvia,Alūksnes Novads,,
2122,Saudi Arabia,Middle Juba,1.4325937,42.6559939
2123,Ireland,Nakhon Sawan,15.7054772,99.9288481
